# Data format string: '(4E12.4)'
# Data printout from CCMC-simulation: version PD-1.2
# Data type:  Weimer_05  ionosphere
# Run name:   N/A  Inputs: Vx:  350.00 By:   0.00 Bz:  -4.00 N:   2.00 Tilt:  25.00
# Missing data:          NaN
# Date, time:            0           0           0  **:59:00
# Output data: field with 122x181=22082 elements
# LAT         MLT         R           PHI       
# deg         hours       R_E         kV        
 -6.9500E+01  1.2133E+01  1.0170E+00 -1.0372E+00
 -7.0000E+01  1.2133E+01  1.0170E+00 -1.7473E+00
 -7.0500E+01  1.2133E+01  1.0170E+00 -2.5727E+00
 -7.1000E+01  1.2133E+01  1.0170E+00 -3.4759E+00
 -7.1500E+01  1.2133E+01  1.0170E+00 -4.4065E+00
 -7.2000E+01  1.2133E+01  1.0170E+00 -5.3182E+00
 -7.2500E+01  1.2133E+01  1.0170E+00 -6.1620E+00
 -7.3000E+01  1.2133E+01  1.0170E+00 -6.9002E+00
 -7.3500E+01  1.2133E+01  1.0170E+00 -7.5030E+00
 -7.4000E+01  1.2133E+01  1.0170E+00 -7.9547E+00
 -7.4500E+01  1.2133E+01  1.0170E+00 -8.2538E+00
 -7.5000E+01  1.2133E+01  1.0170E+00 -8.4109E+00
 -7.5500E+01  1.2133E+01  1.0170E+00 -8.4494E+00
 -7.6000E+01  1.2133E+01  1.0170E+00 -8.3991E+00
 -7.6500E+01  1.2133E+01  1.0170E+00 -8.2950E+00
 -7.7000E+01  1.2133E+01  1.0170E+00 -8.1715E+00
 -7.7500E+01  1.2133E+01  1.0170E+00 -8.0582E+00
 -7.8000E+01  1.2133E+01  1.0170E+00 -7.9775E+00
 -7.8500E+01  1.2133E+01  1.0170E+00 -7.9410E+00
 -7.9000E+01  1.2133E+01  1.0170E+00 -7.9490E+00
 -7.9500E+01  1.2133E+01  1.0170E+00 -7.9913E+00
 -8.0000E+01  1.2133E+01  1.0170E+00 -8.0464E+00
 -8.0500E+01  1.2133E+01  1.0170E+00 -8.0890E+00
 -8.1000E+01  1.2133E+01  1.0170E+00 -8.0871E+00
 -8.1500E+01  1.2133E+01  1.0170E+00 -8.0137E+00
 -8.2000E+01  1.2133E+01  1.0170E+00 -7.8428E+00
 -8.2500E+01  1.2133E+01  1.0170E+00 -7.5591E+00
 -8.3000E+01  1.2133E+01  1.0170E+00 -7.1566E+00
 -8.3500E+01  1.2133E+01  1.0170E+00 -6.6407E+00
 -8.4000E+01  1.2133E+01  1.0170E+00 -6.0295E+00
 -8.4500E+01  1.2133E+01  1.0170E+00 -5.3483E+00
 -8.5000E+01  1.2133E+01  1.0170E+00 -4.6318E+00
 -8.5500E+01  1.2133E+01  1.0170E+00 -3.9153E+00
 -8.6000E+01  1.2133E+01  1.0170E+00 -3.2351E+00
 -8.6500E+01  1.2133E+01  1.0170E+00 -2.6209E+00
 -8.7000E+01  1.2133E+01  1.0170E+00 -2.0947E+00
 -8.7500E+01  1.2133E+01  1.0170E+00 -1.6666E+00
 -8.8000E+01  1.2133E+01  1.0170E+00 -1.3343E+00
 -8.8500E+01  1.2133E+01  1.0170E+00 -1.0827E+00
 -8.9000E+01  1.2133E+01  1.0170E+00 -8.8586E-01
 -8.9500E+01  1.2133E+01  1.0170E+00 -7.0846E-01
 -9.0000E+01  1.2133E+01  1.0170E+00 -5.1197E-01
  9.0000E+01  1.2267E+01  1.0170E+00 -1.6180E+01
  8.9500E+01  1.2267E+01  1.0170E+00 -1.6321E+01
  8.9000E+01  1.2267E+01  1.0170E+00 -1.6373E+01
  8.8500E+01  1.2267E+01  1.0170E+00 -1.6346E+01
  8.8000E+01  1.2267E+01  1.0170E+00 -1.6253E+01
  8.7500E+01  1.2267E+01  1.0170E+00 -1.6109E+01
  8.7000E+01  1.2267E+01  1.0170E+00 -1.5930E+01
  8.6500E+01  1.2267E+01  1.0170E+00 -1.5729E+01
  8.6000E+01  1.2267E+01  1.0170E+00 -1.5518E+01
  8.5500E+01  1.2267E+01  1.0170E+00 -1.5305E+01
  8.5000E+01  1.2267E+01  1.0170E+00 -1.5096E+01
  8.4500E+01  1.2267E+01  1.0170E+00 -1.4892E+01
  8.4000E+01  1.2267E+01  1.0170E+00 -1.4691E+01
  8.3500E+01  1.2267E+01  1.0170E+00 -1.4492E+01
  8.3000E+01  1.2267E+01  1.0170E+00 -1.4288E+01
  8.2500E+01  1.2267E+01  1.0170E+00 -1.4077E+01
  8.2000E+01  1.2267E+01  1.0170E+00 -1.3855E+01
  8.1500E+01  1.2267E+01  1.0170E+00 -1.3618E+01
  8.1000E+01  1.2267E+01  1.0170E+00 -1.3366E+01
  8.0500E+01  1.2267E+01  1.0170E+00 -1.3100E+01
  8.0000E+01  1.2267E+01  1.0170E+00 -1.2820E+01
  7.9500E+01  1.2267E+01  1.0170E+00 -1.2528E+01
  7.9000E+01  1.2267E+01  1.0170E+00 -1.2226E+01
  7.8500E+01  1.2267E+01  1.0170E+00 -1.1914E+01
  7.8000E+01  1.2267E+01  1.0170E+00 -1.1592E+01
  7.7500E+01  1.2267E+01  1.0170E+00 -1.1256E+01
  7.7000E+01  1.2267E+01  1.0170E+00 -1.0902E+01
  7.6500E+01  1.2267E+01  1.0170E+00 -1.0524E+01
  7.6000E+01  1.2267E+01  1.0170E+00 -1.0116E+01
  7.5500E+01  1.2267E+01  1.0170E+00 -9.6697E+00
  7.5000E+01  1.2267E+01  1.0170E+00 -9.1799E+00
  7.4500E+01  1.2267E+01  1.0170E+00 -8.6423E+00
  7.4000E+01  1.2267E+01  1.0170E+00 -8.0557E+00
  7.3500E+01  1.2267E+01  1.0170E+00 -7.4224E+00
  7.3000E+01  1.2267E+01  1.0170E+00 -6.7489E+00
  7.2500E+01  1.2267E+01  1.0170E+00 -6.0449E+00
  7.2000E+01  1.2267E+01  1.0170E+00 -5.3246E+00
  7.1500E+01  1.2267E+01  1.0170E+00 -4.6034E+00
  7.1000E+01  1.2267E+01  1.0170E+00 -3.8997E+00
  7.0500E+01  1.2267E+01  1.0170E+00 -3.2297E+00
  7.0000E+01  1.2267E+01  1.0170E+00 -2.6103E+00
  6.9500E+01  1.2267E+01  1.0170E+00 -2.0531E+00
  6.9000E+01  1.2267E+01  1.0170E+00 -1.5672E+00
  6.8500E+01  1.2267E+01  1.0170E+00 -1.1557E+00
  6.8000E+01  1.2267E+01  1.0170E+00 -8.1615E-01
  6.7500E+01  1.2267E+01  1.0170E+00 -5.4140E-01
  6.7000E+01  1.2267E+01  1.0170E+00 -3.1863E-01
  6.6500E+01  1.2267E+01  1.0170E+00 -1.3217E-01
  6.6000E+01  1.2267E+01  1.0170E+00  0.0000E+00
  6.5500E+01  1.2267E+01  1.0170E+00  0.0000E+00
  6.5000E+01  1.2267E+01  1.0170E+00  0.0000E+00
  6.4500E+01  1.2267E+01  1.0170E+00  0.0000E+00
  6.4000E+01  1.2267E+01  1.0170E+00  0.0000E+00
  6.3500E+01  1.2267E+01  1.0170E+00  0.0000E+00
  6.3000E+01  1.2267E+01  1.0170E+00  0.0000E+00
  6.2500E+01  1.2267E+01  1.0170E+00  0.0000E+00
  6.2000E+01  1.2267E+01  1.0170E+00  0.0000E+00
  6.1500E+01  1.2267E+01  1.0170E+00  0.0000E+00
  6.1000E+01  1.2267E+01  1.0170E+00  0.0000E+00
  6.0500E+01  1.2267E+01  1.0170E+00  0.0000E+00
  6.0000E+01  1.2267E+01  1.0170E+00  0.0000E+00
 -6.0000E+01  1.2267E+01  1.0170E+00  0.0000E+00
 -6.0500E+01  1.2267E+01  1.0170E+00  0.0000E+00
 -6.1000E+01  1.2267E+01  1.0170E+00  0.0000E+00
 -6.1500E+01  1.2267E+01  1.0170E+00  0.0000E+00
 -6.2000E+01  1.2267E+01  1.0170E+00  0.0000E+00
 -6.2500E+01  1.2267E+01  1.0170E+00  0.0000E+00
 -6.3000E+01  1.2267E+01  1.0170E+00  0.0000E+00
 -6.3500E+01  1.2267E+01  1.0170E+00  0.0000E+00
 -6.4000E+01  1.2267E+01  1.0170E+00  0.0000E+00
 -6.4500E+01  1.2267E+01  1.0170E+00  0.0000E+00
 -6.5000E+01  1.2267E+01  1.0170E+00  0.0000E+00
 -6.5500E+01  1.2267E+01  1.0170E+00  0.0000E+00
 -6.6000E+01  1.2267E+01  1.0170E+00  0.0000E+00
 -6.6500E+01  1.2267E+01  1.0170E+00  1.1614E-01
 -6.7000E+01  1.2267E+01  1.0170E+00  2.2795E-01
 -6.7500E+01  1.2267E+01  1.0170E+00  2.5422E-01
 -6.8000E+01  1.2267E+01  1.0170E+00  1.5505E-01
 -6.8500E+01  1.2267E+01  1.0170E+00 -1.0035E-01
 -6.9000E+01  1.2267E+01  1.0170E+00 -5.2717E-01
 -6.9500E+01  1.2267E+01  1.0170E+00 -1.1253E+00
 -7.0000E+01  1.2267E+01  1.0170E+00 -1.8802E+00
 -7.0500E+01  1.2267E+01  1.0170E+00 -2.7599E+00
 -7.1000E+01  1.2267E+01  1.0170E+00 -3.7265E+00
